hs_code,year,flow
681182,2010,m
681182,2010,x
681189,2010,m
681189,2010,x
681280,2010,m
681280,2010,x
681291,2010,m
681291,2010,x
681292,2010,m
681292,2010,x
681293,2010,m
681293,2010,x
681299,2010,m
681299,2010,x
681320,2010,m
681320,2010,x
681381,2010,m
681381,2010,x
681389,2010,m
681389,2010,x
681410,2010,m
681410,2010,x
681490,2010,m
681490,2010,x
681510,2010,m
681510,2010,x
681520,2010,m
681520,2010,x
681591,2010,m
681591,2010,x
681599,2010,m
681599,2010,x
690100,2010,m
690100,2010,x
690210,2010,m
690210,2010,x
690220,2010,m
690220,2010,x
690290,2010,m
690290,2010,x
690310,2010,m
690310,2010,x
690320,2010,m
690320,2010,x
690390,2010,m
690390,2010,x
690410,2010,m
690410,2010,x
690490,2010,m
690490,2010,x
690510,2010,m
690510,2010,x
690590,2010,m
690590,2010,x
690600,2010,m
690600,2010,x
690710,2010,m
690710,2010,x
690790,2010,m
690790,2010,x
690810,2010,m
690810,2010,x
690890,2010,m
690890,2010,x
690911,2010,m
690911,2010,x
690912,2010,m
690912,2010,x
690919,2010,m
690919,2010,x
