hs_code,year,flow
441700,2010,m
441700,2010,x
441810,2010,m
441810,2010,x
441820,2010,m
441820,2010,x
441840,2010,m
441840,2010,x
441850,2010,m
441850,2010,x
441860,2010,m
441860,2010,x
441871,2010,m
441871,2010,x
441872,2010,m
441872,2010,x
441879,2010,m
441879,2010,x
441890,2010,m
441890,2010,x
441900,2010,m
441900,2010,x
442010,2010,m
442010,2010,x
442090,2010,m
442090,2010,x
442110,2010,m
442110,2010,x
442190,2010,m
442190,2010,x
450110,2010,m
450110,2010,x
450190,2010,m
450190,2010,x
450200,2010,m
450200,2010,x
450310,2010,m
450310,2010,x
450390,2010,m
450390,2010,x
450410,2010,m
450410,2010,x
450490,2010,m
450490,2010,x
460121,2010,m
460121,2010,x
460122,2010,m
460122,2010,x
460129,2010,m
460129,2010,x
460192,2010,m
460192,2010,x
460193,2010,m
460193,2010,x
460194,2010,m
460194,2010,x
460199,2010,m
460199,2010,x
460211,2010,m
460211,2010,x
460212,2010,m
460212,2010,x
460219,2010,m
460219,2010,x
460290,2010,m
460290,2010,x
470100,2010,m
470100,2010,x
470200,2010,m
470200,2010,x
