hs_code,year,flow
721320,2010,m
721320,2010,x
721391,2010,m
721391,2010,x
721399,2010,m
721399,2010,x
721410,2010,m
721410,2010,x
721420,2010,m
721420,2010,x
721430,2010,m
721430,2010,x
721491,2010,m
721491,2010,x
721499,2010,m
721499,2010,x
721510,2010,m
721510,2010,x
721550,2010,m
721550,2010,x
721590,2010,m
721590,2010,x
721610,2010,m
721610,2010,x
721621,2010,m
721621,2010,x
721622,2010,m
721622,2010,x
721631,2010,m
721631,2010,x
721632,2010,m
721632,2010,x
721633,2010,m
721633,2010,x
721640,2010,m
721640,2010,x
721650,2010,m
721650,2010,x
721661,2010,m
721661,2010,x
721669,2010,m
721669,2010,x
721691,2010,m
721691,2010,x
721699,2010,m
721699,2010,x
721710,2010,m
721710,2010,x
721720,2010,m
721720,2010,x
721730,2010,m
721730,2010,x
721790,2010,m
721790,2010,x
721810,2010,m
721810,2010,x
721891,2010,m
721891,2010,x
721899,2010,m
721899,2010,x
721911,2010,m
721911,2010,x
721912,2010,m
721912,2010,x
721913,2010,m
721913,2010,x
721914,2010,m
721914,2010,x
721921,2010,m
721921,2010,x
