hs_code,year,flow
852380,2010,m
852380,2010,x
852550,2010,m
852550,2010,x
852560,2010,m
852560,2010,x
852580,2010,m
852580,2010,x
852610,2010,m
852610,2010,x
852691,2010,m
852691,2010,x
852692,2010,m
852692,2010,x
852712,2010,m
852712,2010,x
852713,2010,m
852713,2010,x
852719,2010,m
852719,2010,x
852721,2010,m
852721,2010,x
852729,2010,m
852729,2010,x
852791,2010,m
852791,2010,x
852792,2010,m
852792,2010,x
852799,2010,m
852799,2010,x
852841,2010,m
852841,2010,x
852849,2010,m
852849,2010,x
852851,2010,m
852851,2010,x
852859,2010,m
852859,2010,x
852861,2010,m
852861,2010,x
852869,2010,m
852869,2010,x
852871,2010,m
852871,2010,x
852872,2010,m
852872,2010,x
852873,2010,m
852873,2010,x
852910,2010,m
852910,2010,x
852990,2010,m
852990,2010,x
853010,2010,m
853010,2010,x
853080,2010,m
853080,2010,x
853090,2010,m
853090,2010,x
853110,2010,m
853110,2010,x
853120,2010,m
853120,2010,x
853180,2010,m
853180,2010,x
853190,2010,m
853190,2010,x
853210,2010,m
853210,2010,x
853221,2010,m
853221,2010,x
