hs_code,year,flow
030571,2010,m
030571,2010,x
030572,2010,m
030572,2010,x
030579,2010,m
030579,2010,x
030611,2010,m
030611,2010,x
030612,2010,m
030612,2010,x
030614,2010,m
030614,2010,x
030615,2010,m
030615,2010,x
030617,2010,m
030617,2010,x
030619,2010,m
030619,2010,x
030621,2010,m
030621,2010,x
030622,2010,m
030622,2010,x
030624,2010,m
030624,2010,x
030625,2010,m
030625,2010,x
030627,2010,m
030627,2010,x
030629,2010,m
030629,2010,x
030711,2010,m
030711,2010,x
030719,2010,m
030719,2010,x
030721,2010,m
030721,2010,x
030729,2010,m
030729,2010,x
030731,2010,m
030731,2010,x
030739,2010,m
030739,2010,x
030741,2010,m
030741,2010,x
030749,2010,m
030749,2010,x
030751,2010,m
030751,2010,x
030759,2010,m
030759,2010,x
030760,2010,m
030760,2010,x
030781,2010,m
030781,2010,x
030791,2010,m
030791,2010,x
030799,2010,m
030799,2010,x
030819,2010,m
030819,2010,x
030890,2010,m
030890,2010,x
040110,2010,m
040110,2010,x
040120,2010,m
040120,2010,x
040140,2010,m
040140,2010,x
040150,2010,m
040150,2010,x
