hs_code,year,flow
890200,2010,m
890200,2010,x
890310,2010,m
890310,2010,x
890391,2010,m
890391,2010,x
890392,2010,m
890392,2010,x
890399,2010,m
890399,2010,x
890400,2010,m
890400,2010,x
890510,2010,m
890510,2010,x
890520,2010,m
890520,2010,x
890590,2010,m
890590,2010,x
890610,2010,m
890610,2010,x
890690,2010,m
890690,2010,x
890710,2010,m
890710,2010,x
890790,2010,m
890790,2010,x
890800,2010,m
890800,2010,x
900110,2010,m
900110,2010,x
900120,2010,m
900120,2010,x
900130,2010,m
900130,2010,x
900140,2010,m
900140,2010,x
900150,2010,m
900150,2010,x
900190,2010,m
900190,2010,x
900211,2010,m
900211,2010,x
900219,2010,m
900219,2010,x
900220,2010,m
900220,2010,x
900290,2010,m
900290,2010,x
900311,2010,m
900311,2010,x
900319,2010,m
900319,2010,x
900390,2010,m
900390,2010,x
900410,2010,m
900410,2010,x
900490,2010,m
900490,2010,x
900510,2010,m
900510,2010,x
900580,2010,m
900580,2010,x
900590,2010,m
900590,2010,x
900610,2010,m
900610,2010,x
900630,2010,m
900630,2010,x
900640,2010,m
900640,2010,x
