hs_code,year,flow
290811,2010,m
290811,2010,x
290819,2010,m
290819,2010,x
290891,2010,m
290891,2010,x
290899,2010,m
290899,2010,x
290911,2010,m
290911,2010,x
290919,2010,m
290919,2010,x
290920,2010,m
290920,2010,x
290930,2010,m
290930,2010,x
290941,2010,m
290941,2010,x
290943,2010,m
290943,2010,x
290944,2010,m
290944,2010,x
290949,2010,m
290949,2010,x
290950,2010,m
290950,2010,x
290960,2010,m
290960,2010,x
291010,2010,m
291010,2010,x
291020,2010,m
291020,2010,x
291030,2010,m
291030,2010,x
291040,2010,m
291040,2010,x
291090,2010,m
291090,2010,x
291100,2010,m
291100,2010,x
291211,2010,m
291211,2010,x
291212,2010,m
291212,2010,x
291219,2010,m
291219,2010,x
291221,2010,m
291221,2010,x
291229,2010,m
291229,2010,x
291241,2010,m
291241,2010,x
291242,2010,m
291242,2010,x
291249,2010,m
291249,2010,x
291250,2010,m
291250,2010,x
291260,2010,m
291260,2010,x
291300,2010,m
291300,2010,x
291411,2010,m
291411,2010,x
291412,2010,m
291412,2010,x
291413,2010,m
291413,2010,x
291419,2010,m
291419,2010,x
