hs_code,year,flow
390530,2010,m
390530,2010,x
390591,2010,m
390591,2010,x
390599,2010,m
390599,2010,x
390610,2010,m
390610,2010,x
390690,2010,m
390690,2010,x
390710,2010,m
390710,2010,x
390720,2010,m
390720,2010,x
390730,2010,m
390730,2010,x
390740,2010,m
390740,2010,x
390750,2010,m
390750,2010,x
390760,2010,m
390760,2010,x
390770,2010,m
390770,2010,x
390791,2010,m
390791,2010,x
390799,2010,m
390799,2010,x
390810,2010,m
390810,2010,x
390890,2010,m
390890,2010,x
390910,2010,m
390910,2010,x
390920,2010,m
390920,2010,x
390930,2010,m
390930,2010,x
390940,2010,m
390940,2010,x
390950,2010,m
390950,2010,x
391000,2010,m
391000,2010,x
391110,2010,m
391110,2010,x
391190,2010,m
391190,2010,x
391211,2010,m
391211,2010,x
391212,2010,m
391212,2010,x
391220,2010,m
391220,2010,x
391231,2010,m
391231,2010,x
391239,2010,m
391239,2010,x
391290,2010,m
391290,2010,x
391310,2010,m
391310,2010,x
391390,2010,m
391390,2010,x
391400,2010,m
391400,2010,x
391510,2010,m
391510,2010,x
391520,2010,m
391520,2010,x
