hs_code,year,flow
701952,2010,m
701952,2010,x
701959,2010,m
701959,2010,x
701990,2010,m
701990,2010,x
702000,2010,m
702000,2010,x
710110,2010,m
710110,2010,x
710121,2010,m
710121,2010,x
710122,2010,m
710122,2010,x
710210,2010,m
710210,2010,x
710221,2010,m
710221,2010,x
710229,2010,m
710229,2010,x
710231,2010,m
710231,2010,x
710239,2010,m
710239,2010,x
710310,2010,m
710310,2010,x
710391,2010,m
710391,2010,x
710399,2010,m
710399,2010,x
710410,2010,m
710410,2010,x
710420,2010,m
710420,2010,x
710490,2010,m
710490,2010,x
710510,2010,m
710510,2010,x
710590,2010,m
710590,2010,x
710610,2010,m
710610,2010,x
710691,2010,m
710691,2010,x
710692,2010,m
710692,2010,x
710700,2010,m
710700,2010,x
710811,2010,m
710811,2010,x
710812,2010,m
710812,2010,x
710813,2010,m
710813,2010,x
710820,2010,m
710820,2010,x
710900,2010,m
710900,2010,x
711011,2010,m
711011,2010,x
711019,2010,m
711019,2010,x
711021,2010,m
711021,2010,x
711029,2010,m
711029,2010,x
711031,2010,m
711031,2010,x
711039,2010,m
711039,2010,x
