hs_code,year,flow
310100,2010,m
310100,2010,x
310210,2010,m
310210,2010,x
310221,2010,m
310221,2010,x
310229,2010,m
310229,2010,x
310230,2010,m
310230,2010,x
310240,2010,m
310240,2010,x
310250,2010,m
310250,2010,x
310260,2010,m
310260,2010,x
310280,2010,m
310280,2010,x
310290,2010,m
310290,2010,x
310310,2010,m
310310,2010,x
310390,2010,m
310390,2010,x
310420,2010,m
310420,2010,x
310430,2010,m
310430,2010,x
310490,2010,m
310490,2010,x
310510,2010,m
310510,2010,x
310520,2010,m
310520,2010,x
310530,2010,m
310530,2010,x
310540,2010,m
310540,2010,x
310551,2010,m
310551,2010,x
310559,2010,m
310559,2010,x
310560,2010,m
310560,2010,x
310590,2010,m
310590,2010,x
320110,2010,m
320110,2010,x
320120,2010,m
320120,2010,x
320190,2010,m
320190,2010,x
320210,2010,m
320210,2010,x
320290,2010,m
320290,2010,x
320300,2010,m
320300,2010,x
320411,2010,m
320411,2010,x
320412,2010,m
320412,2010,x
320413,2010,m
320413,2010,x
320414,2010,m
320414,2010,x
320415,2010,m
320415,2010,x
320416,2010,m
320416,2010,x
