hs_code,year,flow
020220,2010,m
020220,2010,x
020230,2010,m
020230,2010,x
020311,2010,m
020311,2010,x
020312,2010,m
020312,2010,x
020319,2010,m
020319,2010,x
020321,2010,m
020321,2010,x
020322,2010,m
020322,2010,x
020329,2010,m
020329,2010,x
020410,2010,m
020410,2010,x
020421,2010,m
020421,2010,x
020422,2010,m
020422,2010,x
020423,2010,m
020423,2010,x
020430,2010,m
020430,2010,x
020441,2010,m
020441,2010,x
020442,2010,m
020442,2010,x
020443,2010,m
020443,2010,x
020450,2010,m
020450,2010,x
020500,2010,m
020500,2010,x
020610,2010,m
020610,2010,x
020621,2010,m
020621,2010,x
020622,2010,m
020622,2010,x
020629,2010,m
020629,2010,x
020630,2010,m
020630,2010,x
020641,2010,m
020641,2010,x
020649,2010,m
020649,2010,x
020680,2010,m
020680,2010,x
020690,2010,m
020690,2010,x
020711,2010,m
020711,2010,x
020712,2010,m
020712,2010,x
020713,2010,m
020713,2010,x
020714,2010,m
020714,2010,x
020724,2010,m
020724,2010,x
020725,2010,m
020725,2010,x
020726,2010,m
020726,2010,x
020727,2010,m
020727,2010,x
