hs_code,year,flow
630419,2010,m
630419,2010,x
630491,2010,m
630491,2010,x
630492,2010,m
630492,2010,x
630493,2010,m
630493,2010,x
630499,2010,m
630499,2010,x
630510,2010,m
630510,2010,x
630520,2010,m
630520,2010,x
630532,2010,m
630532,2010,x
630533,2010,m
630533,2010,x
630539,2010,m
630539,2010,x
630590,2010,m
630590,2010,x
630612,2010,m
630612,2010,x
630619,2010,m
630619,2010,x
630622,2010,m
630622,2010,x
630629,2010,m
630629,2010,x
630630,2010,m
630630,2010,x
630640,2010,m
630640,2010,x
630690,2010,m
630690,2010,x
630710,2010,m
630710,2010,x
630720,2010,m
630720,2010,x
630790,2010,m
630790,2010,x
630800,2010,m
630800,2010,x
630900,2010,m
630900,2010,x
631010,2010,m
631010,2010,x
631090,2010,m
631090,2010,x
640110,2010,m
640110,2010,x
640192,2010,m
640192,2010,x
640199,2010,m
640199,2010,x
640212,2010,m
640212,2010,x
640219,2010,m
640219,2010,x
640220,2010,m
640220,2010,x
640291,2010,m
640291,2010,x
640299,2010,m
640299,2010,x
640312,2010,m
640312,2010,x
640319,2010,m
640319,2010,x
