hs_code,year,flow
870520,2010,m
870520,2010,x
870530,2010,m
870530,2010,x
870540,2010,m
870540,2010,x
870590,2010,m
870590,2010,x
870600,2010,m
870600,2010,x
870710,2010,m
870710,2010,x
870790,2010,m
870790,2010,x
870810,2010,m
870810,2010,x
870821,2010,m
870821,2010,x
870829,2010,m
870829,2010,x
870830,2010,m
870830,2010,x
870840,2010,m
870840,2010,x
870850,2010,m
870850,2010,x
870870,2010,m
870870,2010,x
870880,2010,m
870880,2010,x
870891,2010,m
870891,2010,x
870892,2010,m
870892,2010,x
870893,2010,m
870893,2010,x
870894,2010,m
870894,2010,x
870895,2010,m
870895,2010,x
870899,2010,m
870899,2010,x
870911,2010,m
870911,2010,x
870919,2010,m
870919,2010,x
870990,2010,m
870990,2010,x
871000,2010,m
871000,2010,x
871110,2010,m
871110,2010,x
871120,2010,m
871120,2010,x
871130,2010,m
871130,2010,x
871140,2010,m
871140,2010,x
871150,2010,m
871150,2010,x
871190,2010,m
871190,2010,x
871200,2010,m
871200,2010,x
871310,2010,m
871310,2010,x
871390,2010,m
871390,2010,x
871410,2010,m
871410,2010,x
