hs_code,year,flow
820810,2010,m
820810,2010,x
820820,2010,m
820820,2010,x
820830,2010,m
820830,2010,x
820840,2010,m
820840,2010,x
820890,2010,m
820890,2010,x
820900,2010,m
820900,2010,x
821000,2010,m
821000,2010,x
821110,2010,m
821110,2010,x
821191,2010,m
821191,2010,x
821192,2010,m
821192,2010,x
821193,2010,m
821193,2010,x
821194,2010,m
821194,2010,x
821195,2010,m
821195,2010,x
821210,2010,m
821210,2010,x
821220,2010,m
821220,2010,x
821290,2010,m
821290,2010,x
821300,2010,m
821300,2010,x
821410,2010,m
821410,2010,x
821420,2010,m
821420,2010,x
821490,2010,m
821490,2010,x
821510,2010,m
821510,2010,x
821520,2010,m
821520,2010,x
821591,2010,m
821591,2010,x
821599,2010,m
821599,2010,x
830110,2010,m
830110,2010,x
830120,2010,m
830120,2010,x
830130,2010,m
830130,2010,x
830140,2010,m
830140,2010,x
830150,2010,m
830150,2010,x
830160,2010,m
830160,2010,x
830170,2010,m
830170,2010,x
830210,2010,m
830210,2010,x
830220,2010,m
830220,2010,x
830230,2010,m
830230,2010,x
830241,2010,m
830241,2010,x
