hs_code,year,flow
900651,2010,m
900651,2010,x
900652,2010,m
900652,2010,x
900653,2010,m
900653,2010,x
900659,2010,m
900659,2010,x
900661,2010,m
900661,2010,x
900669,2010,m
900669,2010,x
900691,2010,m
900691,2010,x
900699,2010,m
900699,2010,x
900710,2010,m
900710,2010,x
900720,2010,m
900720,2010,x
900791,2010,m
900791,2010,x
900792,2010,m
900792,2010,x
900850,2010,m
900850,2010,x
900890,2010,m
900890,2010,x
901010,2010,m
901010,2010,x
901050,2010,m
901050,2010,x
901060,2010,m
901060,2010,x
901090,2010,m
901090,2010,x
901110,2010,m
901110,2010,x
901120,2010,m
901120,2010,x
901180,2010,m
901180,2010,x
901190,2010,m
901190,2010,x
901210,2010,m
901210,2010,x
901290,2010,m
901290,2010,x
901310,2010,m
901310,2010,x
901320,2010,m
901320,2010,x
901380,2010,m
901380,2010,x
901390,2010,m
901390,2010,x
901410,2010,m
901410,2010,x
901420,2010,m
901420,2010,x
901480,2010,m
901480,2010,x
901490,2010,m
901490,2010,x
901510,2010,m
901510,2010,x
901520,2010,m
901520,2010,x
901530,2010,m
901530,2010,x
