hs_code,year,flow
440729,2010,m
440729,2010,x
440791,2010,m
440791,2010,x
440792,2010,m
440792,2010,x
440793,2010,m
440793,2010,x
440794,2010,m
440794,2010,x
440795,2010,m
440795,2010,x
440799,2010,m
440799,2010,x
440810,2010,m
440810,2010,x
440831,2010,m
440831,2010,x
440839,2010,m
440839,2010,x
440890,2010,m
440890,2010,x
440910,2010,m
440910,2010,x
440921,2010,m
440921,2010,x
440929,2010,m
440929,2010,x
441011,2010,m
441011,2010,x
441012,2010,m
441012,2010,x
441019,2010,m
441019,2010,x
441090,2010,m
441090,2010,x
441112,2010,m
441112,2010,x
441113,2010,m
441113,2010,x
441114,2010,m
441114,2010,x
441192,2010,m
441192,2010,x
441193,2010,m
441193,2010,x
441194,2010,m
441194,2010,x
441210,2010,m
441210,2010,x
441231,2010,m
441231,2010,x
441232,2010,m
441232,2010,x
441239,2010,m
441239,2010,x
441294,2010,m
441294,2010,x
441299,2010,m
441299,2010,x
441300,2010,m
441300,2010,x
441400,2010,m
441400,2010,x
441510,2010,m
441510,2010,x
441520,2010,m
441520,2010,x
441600,2010,m
441600,2010,x
