hs_code,year,flow
844849,2010,m
844849,2010,x
844851,2010,m
844851,2010,x
844859,2010,m
844859,2010,x
844900,2010,m
844900,2010,x
845011,2010,m
845011,2010,x
845012,2010,m
845012,2010,x
845019,2010,m
845019,2010,x
845020,2010,m
845020,2010,x
845090,2010,m
845090,2010,x
845110,2010,m
845110,2010,x
845121,2010,m
845121,2010,x
845129,2010,m
845129,2010,x
845130,2010,m
845130,2010,x
845140,2010,m
845140,2010,x
845150,2010,m
845150,2010,x
845180,2010,m
845180,2010,x
845190,2010,m
845190,2010,x
845210,2010,m
845210,2010,x
845221,2010,m
845221,2010,x
845229,2010,m
845229,2010,x
845230,2010,m
845230,2010,x
845290,2010,m
845290,2010,x
845310,2010,m
845310,2010,x
845320,2010,m
845320,2010,x
845380,2010,m
845380,2010,x
845390,2010,m
845390,2010,x
845410,2010,m
845410,2010,x
845420,2010,m
845420,2010,x
845430,2010,m
845430,2010,x
845490,2010,m
845490,2010,x
845510,2010,m
845510,2010,x
845521,2010,m
845521,2010,x
845522,2010,m
845522,2010,x
845530,2010,m
845530,2010,x
845590,2010,m
845590,2010,x
