hs_code,year,flow
600240,2010,m
600240,2010,x
600290,2010,m
600290,2010,x
600310,2010,m
600310,2010,x
600320,2010,m
600320,2010,x
600330,2010,m
600330,2010,x
600340,2010,m
600340,2010,x
600390,2010,m
600390,2010,x
600410,2010,m
600410,2010,x
600490,2010,m
600490,2010,x
600521,2010,m
600521,2010,x
600522,2010,m
600522,2010,x
600523,2010,m
600523,2010,x
600524,2010,m
600524,2010,x
600531,2010,m
600531,2010,x
600532,2010,m
600532,2010,x
600533,2010,m
600533,2010,x
600534,2010,m
600534,2010,x
600541,2010,m
600541,2010,x
600542,2010,m
600542,2010,x
600543,2010,m
600543,2010,x
600544,2010,m
600544,2010,x
600590,2010,m
600590,2010,x
600610,2010,m
600610,2010,x
600621,2010,m
600621,2010,x
600622,2010,m
600622,2010,x
600623,2010,m
600623,2010,x
600624,2010,m
600624,2010,x
600631,2010,m
600631,2010,x
600632,2010,m
600632,2010,x
600633,2010,m
600633,2010,x
600634,2010,m
600634,2010,x
600641,2010,m
600641,2010,x
600642,2010,m
600642,2010,x
600643,2010,m
600643,2010,x
600644,2010,m
600644,2010,x
