hs_code,year,flow
291422,2010,m
291422,2010,x
291423,2010,m
291423,2010,x
291429,2010,m
291429,2010,x
291431,2010,m
291431,2010,x
291439,2010,m
291439,2010,x
291440,2010,m
291440,2010,x
291450,2010,m
291450,2010,x
291461,2010,m
291461,2010,x
291469,2010,m
291469,2010,x
291470,2010,m
291470,2010,x
291511,2010,m
291511,2010,x
291512,2010,m
291512,2010,x
291513,2010,m
291513,2010,x
291521,2010,m
291521,2010,x
291524,2010,m
291524,2010,x
291529,2010,m
291529,2010,x
291531,2010,m
291531,2010,x
291532,2010,m
291532,2010,x
291533,2010,m
291533,2010,x
291536,2010,m
291536,2010,x
291539,2010,m
291539,2010,x
291540,2010,m
291540,2010,x
291550,2010,m
291550,2010,x
291560,2010,m
291560,2010,x
291570,2010,m
291570,2010,x
291590,2010,m
291590,2010,x
291611,2010,m
291611,2010,x
291612,2010,m
291612,2010,x
291613,2010,m
291613,2010,x
291614,2010,m
291614,2010,x
291615,2010,m
291615,2010,x
291619,2010,m
291619,2010,x
291620,2010,m
291620,2010,x
291631,2010,m
291631,2010,x
291632,2010,m
291632,2010,x
