hs_code,year,flow
260700,2010,m
260700,2010,x
260800,2010,m
260800,2010,x
260900,2010,m
260900,2010,x
261000,2010,m
261000,2010,x
261100,2010,m
261100,2010,x
261210,2010,m
261210,2010,x
261220,2010,m
261220,2010,x
261310,2010,m
261310,2010,x
261390,2010,m
261390,2010,x
261400,2010,m
261400,2010,x
261510,2010,m
261510,2010,x
261590,2010,m
261590,2010,x
261610,2010,m
261610,2010,x
261690,2010,m
261690,2010,x
261710,2010,m
261710,2010,x
261790,2010,m
261790,2010,x
261800,2010,m
261800,2010,x
261900,2010,m
261900,2010,x
262011,2010,m
262011,2010,x
262019,2010,m
262019,2010,x
262021,2010,m
262021,2010,x
262029,2010,m
262029,2010,x
262030,2010,m
262030,2010,x
262040,2010,m
262040,2010,x
262060,2010,m
262060,2010,x
262091,2010,m
262091,2010,x
262099,2010,m
262099,2010,x
262110,2010,m
262110,2010,x
262190,2010,m
262190,2010,x
270111,2010,m
270111,2010,x
270112,2010,m
270112,2010,x
270119,2010,m
270119,2010,x
270120,2010,m
270120,2010,x
270210,2010,m
270210,2010,x
270220,2010,m
270220,2010,x
