hs_code,year,flow
291634,2010,m
291634,2010,x
291639,2010,m
291639,2010,x
291711,2010,m
291711,2010,x
291712,2010,m
291712,2010,x
291713,2010,m
291713,2010,x
291714,2010,m
291714,2010,x
291719,2010,m
291719,2010,x
291720,2010,m
291720,2010,x
291732,2010,m
291732,2010,x
291733,2010,m
291733,2010,x
291734,2010,m
291734,2010,x
291735,2010,m
291735,2010,x
291736,2010,m
291736,2010,x
291737,2010,m
291737,2010,x
291739,2010,m
291739,2010,x
291811,2010,m
291811,2010,x
291812,2010,m
291812,2010,x
291813,2010,m
291813,2010,x
291814,2010,m
291814,2010,x
291815,2010,m
291815,2010,x
291816,2010,m
291816,2010,x
291818,2010,m
291818,2010,x
291819,2010,m
291819,2010,x
291821,2010,m
291821,2010,x
291822,2010,m
291822,2010,x
291823,2010,m
291823,2010,x
291829,2010,m
291829,2010,x
291830,2010,m
291830,2010,x
291891,2010,m
291891,2010,x
291899,2010,m
291899,2010,x
291910,2010,m
291910,2010,x
291990,2010,m
291990,2010,x
292011,2010,m
292011,2010,x
292019,2010,m
292019,2010,x
292090,2010,m
292090,2010,x
