hs_code,year,flow
860692,2010,m
860692,2010,x
860699,2010,m
860699,2010,x
860711,2010,m
860711,2010,x
860712,2010,m
860712,2010,x
860719,2010,m
860719,2010,x
860721,2010,m
860721,2010,x
860729,2010,m
860729,2010,x
860730,2010,m
860730,2010,x
860791,2010,m
860791,2010,x
860799,2010,m
860799,2010,x
860800,2010,m
860800,2010,x
860900,2010,m
860900,2010,x
870110,2010,m
870110,2010,x
870120,2010,m
870120,2010,x
870130,2010,m
870130,2010,x
870190,2010,m
870190,2010,x
870210,2010,m
870210,2010,x
870290,2010,m
870290,2010,x
870310,2010,m
870310,2010,x
870321,2010,m
870321,2010,x
870322,2010,m
870322,2010,x
870323,2010,m
870323,2010,x
870324,2010,m
870324,2010,x
870331,2010,m
870331,2010,x
870332,2010,m
870332,2010,x
870333,2010,m
870333,2010,x
870390,2010,m
870390,2010,x
870410,2010,m
870410,2010,x
870421,2010,m
870421,2010,x
870422,2010,m
870422,2010,x
870423,2010,m
870423,2010,x
870431,2010,m
870431,2010,x
870432,2010,m
870432,2010,x
870490,2010,m
870490,2010,x
870510,2010,m
870510,2010,x
