hs_code,year,flow
121291,2010,m
121291,2010,x
121292,2010,m
121292,2010,x
121293,2010,m
121293,2010,x
121299,2010,m
121299,2010,x
121300,2010,m
121300,2010,x
121410,2010,m
121410,2010,x
121490,2010,m
121490,2010,x
130120,2010,m
130120,2010,x
130190,2010,m
130190,2010,x
130211,2010,m
130211,2010,x
130212,2010,m
130212,2010,x
130213,2010,m
130213,2010,x
130219,2010,m
130219,2010,x
130220,2010,m
130220,2010,x
130231,2010,m
130231,2010,x
130232,2010,m
130232,2010,x
130239,2010,m
130239,2010,x
140110,2010,m
140110,2010,x
140120,2010,m
140120,2010,x
140190,2010,m
140190,2010,x
140420,2010,m
140420,2010,x
140490,2010,m
140490,2010,x
150110,2010,m
150110,2010,x
150120,2010,m
150120,2010,x
150190,2010,m
150190,2010,x
150210,2010,m
150210,2010,x
150290,2010,m
150290,2010,x
150300,2010,m
150300,2010,x
150410,2010,m
150410,2010,x
150420,2010,m
150420,2010,x
150430,2010,m
150430,2010,x
150500,2010,m
150500,2010,x
150600,2010,m
150600,2010,x
150710,2010,m
150710,2010,x
150790,2010,m
150790,2010,x
