hs_code,year,flow
720854,2010,m
720854,2010,x
720890,2010,m
720890,2010,x
720915,2010,m
720915,2010,x
720916,2010,m
720916,2010,x
720917,2010,m
720917,2010,x
720918,2010,m
720918,2010,x
720925,2010,m
720925,2010,x
720926,2010,m
720926,2010,x
720927,2010,m
720927,2010,x
720928,2010,m
720928,2010,x
720990,2010,m
720990,2010,x
721011,2010,m
721011,2010,x
721012,2010,m
721012,2010,x
721020,2010,m
721020,2010,x
721030,2010,m
721030,2010,x
721041,2010,m
721041,2010,x
721049,2010,m
721049,2010,x
721050,2010,m
721050,2010,x
721061,2010,m
721061,2010,x
721069,2010,m
721069,2010,x
721070,2010,m
721070,2010,x
721090,2010,m
721090,2010,x
721113,2010,m
721113,2010,x
721114,2010,m
721114,2010,x
721119,2010,m
721119,2010,x
721123,2010,m
721123,2010,x
721129,2010,m
721129,2010,x
721190,2010,m
721190,2010,x
721210,2010,m
721210,2010,x
721220,2010,m
721220,2010,x
721230,2010,m
721230,2010,x
721240,2010,m
721240,2010,x
721250,2010,m
721250,2010,x
721260,2010,m
721260,2010,x
721310,2010,m
721310,2010,x
