hs_code,year,flow
851130,2010,m
851130,2010,x
851140,2010,m
851140,2010,x
851150,2010,m
851150,2010,x
851180,2010,m
851180,2010,x
851190,2010,m
851190,2010,x
851210,2010,m
851210,2010,x
851220,2010,m
851220,2010,x
851230,2010,m
851230,2010,x
851240,2010,m
851240,2010,x
851290,2010,m
851290,2010,x
851310,2010,m
851310,2010,x
851390,2010,m
851390,2010,x
851410,2010,m
851410,2010,x
851420,2010,m
851420,2010,x
851430,2010,m
851430,2010,x
851440,2010,m
851440,2010,x
851490,2010,m
851490,2010,x
851511,2010,m
851511,2010,x
851519,2010,m
851519,2010,x
851521,2010,m
851521,2010,x
851529,2010,m
851529,2010,x
851531,2010,m
851531,2010,x
851539,2010,m
851539,2010,x
851580,2010,m
851580,2010,x
851590,2010,m
851590,2010,x
851610,2010,m
851610,2010,x
851621,2010,m
851621,2010,x
851629,2010,m
851629,2010,x
851631,2010,m
851631,2010,x
851632,2010,m
851632,2010,x
851633,2010,m
851633,2010,x
851640,2010,m
851640,2010,x
851650,2010,m
851650,2010,x
851660,2010,m
851660,2010,x
851671,2010,m
851671,2010,x
