hs_code,year,flow
270300,2010,m
270300,2010,x
270400,2010,m
270400,2010,x
270500,2010,m
270500,2010,x
270600,2010,m
270600,2010,x
270710,2010,m
270710,2010,x
270720,2010,m
270720,2010,x
270730,2010,m
270730,2010,x
270740,2010,m
270740,2010,x
270750,2010,m
270750,2010,x
270791,2010,m
270791,2010,x
270799,2010,m
270799,2010,x
270810,2010,m
270810,2010,x
270820,2010,m
270820,2010,x
270900,2010,m
270900,2010,x
271012,2010,m
271012,2010,x
271019,2010,m
271019,2010,x
271020,2010,m
271020,2010,x
271091,2010,m
271091,2010,x
271099,2010,m
271099,2010,x
271111,2010,m
271111,2010,x
271112,2010,m
271112,2010,x
271113,2010,m
271113,2010,x
271114,2010,m
271114,2010,x
271119,2010,m
271119,2010,x
271121,2010,m
271121,2010,x
271129,2010,m
271129,2010,x
271210,2010,m
271210,2010,x
271220,2010,m
271220,2010,x
271290,2010,m
271290,2010,x
271311,2010,m
271311,2010,x
271312,2010,m
271312,2010,x
271320,2010,m
271320,2010,x
271390,2010,m
271390,2010,x
271410,2010,m
271410,2010,x
271490,2010,m
271490,2010,x
