hs_code,year,flow
230240,2010,m
230240,2010,x
230250,2010,m
230250,2010,x
230310,2010,m
230310,2010,x
230320,2010,m
230320,2010,x
230330,2010,m
230330,2010,x
230400,2010,m
230400,2010,x
230500,2010,m
230500,2010,x
230610,2010,m
230610,2010,x
230620,2010,m
230620,2010,x
230630,2010,m
230630,2010,x
230641,2010,m
230641,2010,x
230649,2010,m
230649,2010,x
230650,2010,m
230650,2010,x
230660,2010,m
230660,2010,x
230690,2010,m
230690,2010,x
230700,2010,m
230700,2010,x
230800,2010,m
230800,2010,x
230910,2010,m
230910,2010,x
230990,2010,m
230990,2010,x
240110,2010,m
240110,2010,x
240120,2010,m
240120,2010,x
240130,2010,m
240130,2010,x
240210,2010,m
240210,2010,x
240220,2010,m
240220,2010,x
240290,2010,m
240290,2010,x
240311,2010,m
240311,2010,x
240319,2010,m
240319,2010,x
240391,2010,m
240391,2010,x
240399,2010,m
240399,2010,x
250100,2010,m
250100,2010,x
250200,2010,m
250200,2010,x
250300,2010,m
250300,2010,x
250410,2010,m
250410,2010,x
250490,2010,m
250490,2010,x
250510,2010,m
250510,2010,x
