hs_code,year,flow
611780,2010,m
611780,2010,x
611790,2010,m
611790,2010,x
620111,2010,m
620111,2010,x
620112,2010,m
620112,2010,x
620113,2010,m
620113,2010,x
620119,2010,m
620119,2010,x
620191,2010,m
620191,2010,x
620192,2010,m
620192,2010,x
620193,2010,m
620193,2010,x
620199,2010,m
620199,2010,x
620211,2010,m
620211,2010,x
620212,2010,m
620212,2010,x
620213,2010,m
620213,2010,x
620219,2010,m
620219,2010,x
620291,2010,m
620291,2010,x
620292,2010,m
620292,2010,x
620293,2010,m
620293,2010,x
620299,2010,m
620299,2010,x
620311,2010,m
620311,2010,x
620312,2010,m
620312,2010,x
620319,2010,m
620319,2010,x
620322,2010,m
620322,2010,x
620323,2010,m
620323,2010,x
620329,2010,m
620329,2010,x
620331,2010,m
620331,2010,x
620332,2010,m
620332,2010,x
620333,2010,m
620333,2010,x
620339,2010,m
620339,2010,x
620341,2010,m
620341,2010,x
620342,2010,m
620342,2010,x
620343,2010,m
620343,2010,x
620349,2010,m
620349,2010,x
620411,2010,m
620411,2010,x
620412,2010,m
620412,2010,x
620413,2010,m
620413,2010,x
