hs_code,year,flow
741210,2010,m
741210,2010,x
741220,2010,m
741220,2010,x
741300,2010,m
741300,2010,x
741510,2010,m
741510,2010,x
741521,2010,m
741521,2010,x
741529,2010,m
741529,2010,x
741533,2010,m
741533,2010,x
741539,2010,m
741539,2010,x
741810,2010,m
741810,2010,x
741820,2010,m
741820,2010,x
741910,2010,m
741910,2010,x
741991,2010,m
741991,2010,x
741999,2010,m
741999,2010,x
750110,2010,m
750110,2010,x
750120,2010,m
750120,2010,x
750210,2010,m
750210,2010,x
750220,2010,m
750220,2010,x
750300,2010,m
750300,2010,x
750400,2010,m
750400,2010,x
750511,2010,m
750511,2010,x
750512,2010,m
750512,2010,x
750521,2010,m
750521,2010,x
750522,2010,m
750522,2010,x
750610,2010,m
750610,2010,x
750620,2010,m
750620,2010,x
750711,2010,m
750711,2010,x
750712,2010,m
750712,2010,x
750720,2010,m
750720,2010,x
750810,2010,m
750810,2010,x
750890,2010,m
750890,2010,x
760110,2010,m
760110,2010,x
760120,2010,m
760120,2010,x
760200,2010,m
760200,2010,x
760310,2010,m
760310,2010,x
760320,2010,m
760320,2010,x
