hs_code,year,flow
842119,2010,m
842119,2010,x
842121,2010,m
842121,2010,x
842122,2010,m
842122,2010,x
842123,2010,m
842123,2010,x
842129,2010,m
842129,2010,x
842131,2010,m
842131,2010,x
842139,2010,m
842139,2010,x
842191,2010,m
842191,2010,x
842199,2010,m
842199,2010,x
842211,2010,m
842211,2010,x
842219,2010,m
842219,2010,x
842220,2010,m
842220,2010,x
842230,2010,m
842230,2010,x
842240,2010,m
842240,2010,x
842290,2010,m
842290,2010,x
842310,2010,m
842310,2010,x
842320,2010,m
842320,2010,x
842330,2010,m
842330,2010,x
842381,2010,m
842381,2010,x
842382,2010,m
842382,2010,x
842389,2010,m
842389,2010,x
842390,2010,m
842390,2010,x
842410,2010,m
842410,2010,x
842420,2010,m
842420,2010,x
842430,2010,m
842430,2010,x
842481,2010,m
842481,2010,x
842489,2010,m
842489,2010,x
842490,2010,m
842490,2010,x
842511,2010,m
842511,2010,x
842519,2010,m
842519,2010,x
842531,2010,m
842531,2010,x
842539,2010,m
842539,2010,x
842541,2010,m
842541,2010,x
842542,2010,m
842542,2010,x
842549,2010,m
842549,2010,x
