hs_code,year,flow
520822,2010,m
520822,2010,x
520823,2010,m
520823,2010,x
520829,2010,m
520829,2010,x
520831,2010,m
520831,2010,x
520832,2010,m
520832,2010,x
520833,2010,m
520833,2010,x
520839,2010,m
520839,2010,x
520841,2010,m
520841,2010,x
520842,2010,m
520842,2010,x
520843,2010,m
520843,2010,x
520849,2010,m
520849,2010,x
520851,2010,m
520851,2010,x
520852,2010,m
520852,2010,x
520859,2010,m
520859,2010,x
520911,2010,m
520911,2010,x
520912,2010,m
520912,2010,x
520919,2010,m
520919,2010,x
520921,2010,m
520921,2010,x
520922,2010,m
520922,2010,x
520929,2010,m
520929,2010,x
520931,2010,m
520931,2010,x
520932,2010,m
520932,2010,x
520939,2010,m
520939,2010,x
520941,2010,m
520941,2010,x
520942,2010,m
520942,2010,x
520943,2010,m
520943,2010,x
520949,2010,m
520949,2010,x
520951,2010,m
520951,2010,x
520952,2010,m
520952,2010,x
520959,2010,m
520959,2010,x
521011,2010,m
521011,2010,x
521019,2010,m
521019,2010,x
521021,2010,m
521021,2010,x
521029,2010,m
521029,2010,x
521031,2010,m
521031,2010,x
