hs_code,year,flow
600690,2010,m
600690,2010,x
610120,2010,m
610120,2010,x
610130,2010,m
610130,2010,x
610190,2010,m
610190,2010,x
610210,2010,m
610210,2010,x
610220,2010,m
610220,2010,x
610230,2010,m
610230,2010,x
610290,2010,m
610290,2010,x
610310,2010,m
610310,2010,x
610322,2010,m
610322,2010,x
610323,2010,m
610323,2010,x
610329,2010,m
610329,2010,x
610331,2010,m
610331,2010,x
610332,2010,m
610332,2010,x
610333,2010,m
610333,2010,x
610339,2010,m
610339,2010,x
610341,2010,m
610341,2010,x
610342,2010,m
610342,2010,x
610343,2010,m
610343,2010,x
610349,2010,m
610349,2010,x
610413,2010,m
610413,2010,x
610419,2010,m
610419,2010,x
610422,2010,m
610422,2010,x
610423,2010,m
610423,2010,x
610429,2010,m
610429,2010,x
610431,2010,m
610431,2010,x
610432,2010,m
610432,2010,x
610433,2010,m
610433,2010,x
610439,2010,m
610439,2010,x
610441,2010,m
610441,2010,x
610442,2010,m
610442,2010,x
610443,2010,m
610443,2010,x
610444,2010,m
610444,2010,x
610449,2010,m
610449,2010,x
610451,2010,m
610451,2010,x
