hs_code,year,flow
853910,2010,m
853910,2010,x
853921,2010,m
853921,2010,x
853922,2010,m
853922,2010,x
853929,2010,m
853929,2010,x
853931,2010,m
853931,2010,x
853932,2010,m
853932,2010,x
853939,2010,m
853939,2010,x
853941,2010,m
853941,2010,x
853949,2010,m
853949,2010,x
853990,2010,m
853990,2010,x
854011,2010,m
854011,2010,x
854012,2010,m
854012,2010,x
854020,2010,m
854020,2010,x
854040,2010,m
854040,2010,x
854060,2010,m
854060,2010,x
854071,2010,m
854071,2010,x
854079,2010,m
854079,2010,x
854081,2010,m
854081,2010,x
854089,2010,m
854089,2010,x
854091,2010,m
854091,2010,x
854099,2010,m
854099,2010,x
854110,2010,m
854110,2010,x
854121,2010,m
854121,2010,x
854129,2010,m
854129,2010,x
854130,2010,m
854130,2010,x
854140,2010,m
854140,2010,x
854150,2010,m
854150,2010,x
854160,2010,m
854160,2010,x
854190,2010,m
854190,2010,x
854231,2010,m
854231,2010,x
854232,2010,m
854232,2010,x
854233,2010,m
854233,2010,x
854239,2010,m
854239,2010,x
854290,2010,m
854290,2010,x
854310,2010,m
854310,2010,x
