hs_code,year,flow
830242,2010,m
830242,2010,x
830249,2010,m
830249,2010,x
830250,2010,m
830250,2010,x
830260,2010,m
830260,2010,x
830300,2010,m
830300,2010,x
830400,2010,m
830400,2010,x
830510,2010,m
830510,2010,x
830520,2010,m
830520,2010,x
830590,2010,m
830590,2010,x
830610,2010,m
830610,2010,x
830621,2010,m
830621,2010,x
830629,2010,m
830629,2010,x
830630,2010,m
830630,2010,x
830710,2010,m
830710,2010,x
830790,2010,m
830790,2010,x
830810,2010,m
830810,2010,x
830820,2010,m
830820,2010,x
830890,2010,m
830890,2010,x
830910,2010,m
830910,2010,x
830990,2010,m
830990,2010,x
831000,2010,m
831000,2010,x
831110,2010,m
831110,2010,x
831120,2010,m
831120,2010,x
831130,2010,m
831130,2010,x
831190,2010,m
831190,2010,x
840110,2010,m
840110,2010,x
840120,2010,m
840120,2010,x
840130,2010,m
840130,2010,x
840140,2010,m
840140,2010,x
840211,2010,m
840211,2010,x
840212,2010,m
840212,2010,x
840219,2010,m
840219,2010,x
840220,2010,m
840220,2010,x
840290,2010,m
840290,2010,x
840310,2010,m
840310,2010,x
