hs_code,year,flow
480429,2010,m
480429,2010,x
480431,2010,m
480431,2010,x
480439,2010,m
480439,2010,x
480441,2010,m
480441,2010,x
480442,2010,m
480442,2010,x
480449,2010,m
480449,2010,x
480451,2010,m
480451,2010,x
480452,2010,m
480452,2010,x
480459,2010,m
480459,2010,x
480511,2010,m
480511,2010,x
480512,2010,m
480512,2010,x
480519,2010,m
480519,2010,x
480524,2010,m
480524,2010,x
480525,2010,m
480525,2010,x
480530,2010,m
480530,2010,x
480540,2010,m
480540,2010,x
480550,2010,m
480550,2010,x
480591,2010,m
480591,2010,x
480592,2010,m
480592,2010,x
480593,2010,m
480593,2010,x
480610,2010,m
480610,2010,x
480620,2010,m
480620,2010,x
480630,2010,m
480630,2010,x
480640,2010,m
480640,2010,x
480700,2010,m
480700,2010,x
480810,2010,m
480810,2010,x
480840,2010,m
480840,2010,x
480890,2010,m
480890,2010,x
480920,2010,m
480920,2010,x
480990,2010,m
480990,2010,x
481013,2010,m
481013,2010,x
481014,2010,m
481014,2010,x
481019,2010,m
481019,2010,x
481022,2010,m
481022,2010,x
481029,2010,m
481029,2010,x
