hs_code,year,flow
030219,2010,m
030219,2010,x
030221,2010,m
030221,2010,x
030222,2010,m
030222,2010,x
030223,2010,m
030223,2010,x
030229,2010,m
030229,2010,x
030231,2010,m
030231,2010,x
030232,2010,m
030232,2010,x
030233,2010,m
030233,2010,x
030234,2010,m
030234,2010,x
030235,2010,m
030235,2010,x
030236,2010,m
030236,2010,x
030239,2010,m
030239,2010,x
030241,2010,m
030241,2010,x
030242,2010,m
030242,2010,x
030243,2010,m
030243,2010,x
030244,2010,m
030244,2010,x
030245,2010,m
030245,2010,x
030247,2010,m
030247,2010,x
030251,2010,m
030251,2010,x
030252,2010,m
030252,2010,x
030253,2010,m
030253,2010,x
030254,2010,m
030254,2010,x
030274,2010,m
030274,2010,x
030281,2010,m
030281,2010,x
030284,2010,m
030284,2010,x
030285,2010,m
030285,2010,x
030289,2010,m
030289,2010,x
030290,2010,m
030290,2010,x
030311,2010,m
030311,2010,x
030312,2010,m
030312,2010,x
030313,2010,m
030313,2010,x
030314,2010,m
030314,2010,x
030319,2010,m
030319,2010,x
030323,2010,m
030323,2010,x
030324,2010,m
030324,2010,x
