hs_code,year,flow
961380,2010,m
961380,2010,x
961390,2010,m
961390,2010,x
961400,2010,m
961400,2010,x
961511,2010,m
961511,2010,x
961519,2010,m
961519,2010,x
961590,2010,m
961590,2010,x
961610,2010,m
961610,2010,x
961620,2010,m
961620,2010,x
961700,2010,m
961700,2010,x
961800,2010,m
961800,2010,x
961900,2010,m
961900,2010,x
970110,2010,m
970110,2010,x
970190,2010,m
970190,2010,x
970200,2010,m
970200,2010,x
970300,2010,m
970300,2010,x
970400,2010,m
970400,2010,x
970500,2010,m
970500,2010,x
970600,2010,m
970600,2010,x
999999,2010,m
999999,2010,x
