hs_code,year,flow
381511,2010,m
381511,2010,x
381512,2010,m
381512,2010,x
381519,2010,m
381519,2010,x
381590,2010,m
381590,2010,x
381600,2010,m
381600,2010,x
381700,2010,m
381700,2010,x
381800,2010,m
381800,2010,x
381900,2010,m
381900,2010,x
382000,2010,m
382000,2010,x
382100,2010,m
382100,2010,x
382200,2010,m
382200,2010,x
382311,2010,m
382311,2010,x
382312,2010,m
382312,2010,x
382313,2010,m
382313,2010,x
382319,2010,m
382319,2010,x
382370,2010,m
382370,2010,x
382410,2010,m
382410,2010,x
382430,2010,m
382430,2010,x
382440,2010,m
382440,2010,x
382450,2010,m
382450,2010,x
382460,2010,m
382460,2010,x
382471,2010,m
382471,2010,x
382472,2010,m
382472,2010,x
382473,2010,m
382473,2010,x
382474,2010,m
382474,2010,x
382475,2010,m
382475,2010,x
382476,2010,m
382476,2010,x
382477,2010,m
382477,2010,x
382478,2010,m
382478,2010,x
382479,2010,m
382479,2010,x
382481,2010,m
382481,2010,x
382482,2010,m
382482,2010,x
382483,2010,m
382483,2010,x
382490,2010,m
382490,2010,x
382510,2010,m
382510,2010,x
