hs_code,year,flow
410791,2010,m
410791,2010,x
410792,2010,m
410792,2010,x
410799,2010,m
410799,2010,x
411200,2010,m
411200,2010,x
411310,2010,m
411310,2010,x
411320,2010,m
411320,2010,x
411330,2010,m
411330,2010,x
411390,2010,m
411390,2010,x
411410,2010,m
411410,2010,x
411420,2010,m
411420,2010,x
411510,2010,m
411510,2010,x
411520,2010,m
411520,2010,x
420100,2010,m
420100,2010,x
420211,2010,m
420211,2010,x
420212,2010,m
420212,2010,x
420219,2010,m
420219,2010,x
420221,2010,m
420221,2010,x
420222,2010,m
420222,2010,x
420229,2010,m
420229,2010,x
420231,2010,m
420231,2010,x
420232,2010,m
420232,2010,x
420239,2010,m
420239,2010,x
420291,2010,m
420291,2010,x
420292,2010,m
420292,2010,x
420299,2010,m
420299,2010,x
420310,2010,m
420310,2010,x
420321,2010,m
420321,2010,x
420329,2010,m
420329,2010,x
420330,2010,m
420330,2010,x
420340,2010,m
420340,2010,x
420500,2010,m
420500,2010,x
420600,2010,m
420600,2010,x
430110,2010,m
430110,2010,x
430130,2010,m
430130,2010,x
430160,2010,m
430160,2010,x
