hs_code,year,flow
670420,2010,m
670420,2010,x
670490,2010,m
670490,2010,x
680100,2010,m
680100,2010,x
680210,2010,m
680210,2010,x
680221,2010,m
680221,2010,x
680223,2010,m
680223,2010,x
680229,2010,m
680229,2010,x
680291,2010,m
680291,2010,x
680292,2010,m
680292,2010,x
680293,2010,m
680293,2010,x
680299,2010,m
680299,2010,x
680300,2010,m
680300,2010,x
680410,2010,m
680410,2010,x
680421,2010,m
680421,2010,x
680422,2010,m
680422,2010,x
680423,2010,m
680423,2010,x
680430,2010,m
680430,2010,x
680510,2010,m
680510,2010,x
680520,2010,m
680520,2010,x
680530,2010,m
680530,2010,x
680610,2010,m
680610,2010,x
680620,2010,m
680620,2010,x
680690,2010,m
680690,2010,x
680710,2010,m
680710,2010,x
680790,2010,m
680790,2010,x
680800,2010,m
680800,2010,x
680911,2010,m
680911,2010,x
680919,2010,m
680919,2010,x
680990,2010,m
680990,2010,x
681011,2010,m
681011,2010,x
681019,2010,m
681019,2010,x
681091,2010,m
681091,2010,x
681099,2010,m
681099,2010,x
681140,2010,m
681140,2010,x
681181,2010,m
681181,2010,x
