hs_code,year,flow
780419,2010,m
780419,2010,x
780420,2010,m
780420,2010,x
780600,2010,m
780600,2010,x
790111,2010,m
790111,2010,x
790112,2010,m
790112,2010,x
790120,2010,m
790120,2010,x
790200,2010,m
790200,2010,x
790310,2010,m
790310,2010,x
790390,2010,m
790390,2010,x
790400,2010,m
790400,2010,x
790500,2010,m
790500,2010,x
790700,2010,m
790700,2010,x
800110,2010,m
800110,2010,x
800120,2010,m
800120,2010,x
800200,2010,m
800200,2010,x
800300,2010,m
800300,2010,x
800700,2010,m
800700,2010,x
810110,2010,m
810110,2010,x
810194,2010,m
810194,2010,x
810196,2010,m
810196,2010,x
810197,2010,m
810197,2010,x
810199,2010,m
810199,2010,x
810210,2010,m
810210,2010,x
810294,2010,m
810294,2010,x
810295,2010,m
810295,2010,x
810296,2010,m
810296,2010,x
810297,2010,m
810297,2010,x
810299,2010,m
810299,2010,x
810320,2010,m
810320,2010,x
810330,2010,m
810330,2010,x
810390,2010,m
810390,2010,x
810411,2010,m
810411,2010,x
810419,2010,m
810419,2010,x
810420,2010,m
810420,2010,x
810430,2010,m
810430,2010,x
