hs_code,year,flow
611012,2010,m
611012,2010,x
611019,2010,m
611019,2010,x
611020,2010,m
611020,2010,x
611030,2010,m
611030,2010,x
611090,2010,m
611090,2010,x
611120,2010,m
611120,2010,x
611130,2010,m
611130,2010,x
611190,2010,m
611190,2010,x
611211,2010,m
611211,2010,x
611212,2010,m
611212,2010,x
611219,2010,m
611219,2010,x
611220,2010,m
611220,2010,x
611231,2010,m
611231,2010,x
611239,2010,m
611239,2010,x
611241,2010,m
611241,2010,x
611249,2010,m
611249,2010,x
611300,2010,m
611300,2010,x
611420,2010,m
611420,2010,x
611430,2010,m
611430,2010,x
611490,2010,m
611490,2010,x
611510,2010,m
611510,2010,x
611521,2010,m
611521,2010,x
611522,2010,m
611522,2010,x
611529,2010,m
611529,2010,x
611530,2010,m
611530,2010,x
611594,2010,m
611594,2010,x
611595,2010,m
611595,2010,x
611596,2010,m
611596,2010,x
611599,2010,m
611599,2010,x
611610,2010,m
611610,2010,x
611691,2010,m
611691,2010,x
611692,2010,m
611692,2010,x
611693,2010,m
611693,2010,x
611699,2010,m
611699,2010,x
611710,2010,m
611710,2010,x
