hs_code,year,flow
020741,2010,m
020741,2010,x
020742,2010,m
020742,2010,x
020743,2010,m
020743,2010,x
020744,2010,m
020744,2010,x
020745,2010,m
020745,2010,x
020752,2010,m
020752,2010,x
020753,2010,m
020753,2010,x
020755,2010,m
020755,2010,x
020760,2010,m
020760,2010,x
020810,2010,m
020810,2010,x
020830,2010,m
020830,2010,x
020840,2010,m
020840,2010,x
020850,2010,m
020850,2010,x
020890,2010,m
020890,2010,x
020910,2010,m
020910,2010,x
020990,2010,m
020990,2010,x
021011,2010,m
021011,2010,x
021012,2010,m
021012,2010,x
021019,2010,m
021019,2010,x
021020,2010,m
021020,2010,x
021091,2010,m
021091,2010,x
021092,2010,m
021092,2010,x
021093,2010,m
021093,2010,x
021099,2010,m
021099,2010,x
030111,2010,m
030111,2010,x
030119,2010,m
030119,2010,x
030191,2010,m
030191,2010,x
030192,2010,m
030192,2010,x
030193,2010,m
030193,2010,x
030194,2010,m
030194,2010,x
030195,2010,m
030195,2010,x
030199,2010,m
030199,2010,x
030211,2010,m
030211,2010,x
030213,2010,m
030213,2010,x
030214,2010,m
030214,2010,x
