hs_code,year,flow
170112,2010,m
170112,2010,x
170113,2010,m
170113,2010,x
170114,2010,m
170114,2010,x
170191,2010,m
170191,2010,x
170199,2010,m
170199,2010,x
170211,2010,m
170211,2010,x
170219,2010,m
170219,2010,x
170220,2010,m
170220,2010,x
170230,2010,m
170230,2010,x
170240,2010,m
170240,2010,x
170250,2010,m
170250,2010,x
170260,2010,m
170260,2010,x
170290,2010,m
170290,2010,x
170310,2010,m
170310,2010,x
170390,2010,m
170390,2010,x
170410,2010,m
170410,2010,x
170490,2010,m
170490,2010,x
180100,2010,m
180100,2010,x
180200,2010,m
180200,2010,x
180310,2010,m
180310,2010,x
180320,2010,m
180320,2010,x
180400,2010,m
180400,2010,x
180500,2010,m
180500,2010,x
180610,2010,m
180610,2010,x
180620,2010,m
180620,2010,x
180631,2010,m
180631,2010,x
180632,2010,m
180632,2010,x
180690,2010,m
180690,2010,x
190110,2010,m
190110,2010,x
190120,2010,m
190120,2010,x
190190,2010,m
190190,2010,x
190211,2010,m
190211,2010,x
190219,2010,m
190219,2010,x
190220,2010,m
190220,2010,x
190230,2010,m
190230,2010,x
