hs_code,year,flow
292111,2010,m
292111,2010,x
292119,2010,m
292119,2010,x
292121,2010,m
292121,2010,x
292122,2010,m
292122,2010,x
292129,2010,m
292129,2010,x
292130,2010,m
292130,2010,x
292141,2010,m
292141,2010,x
292142,2010,m
292142,2010,x
292143,2010,m
292143,2010,x
292144,2010,m
292144,2010,x
292145,2010,m
292145,2010,x
292146,2010,m
292146,2010,x
292149,2010,m
292149,2010,x
292151,2010,m
292151,2010,x
292159,2010,m
292159,2010,x
292211,2010,m
292211,2010,x
292212,2010,m
292212,2010,x
292213,2010,m
292213,2010,x
292214,2010,m
292214,2010,x
292219,2010,m
292219,2010,x
292221,2010,m
292221,2010,x
292229,2010,m
292229,2010,x
292231,2010,m
292231,2010,x
292239,2010,m
292239,2010,x
292241,2010,m
292241,2010,x
292242,2010,m
292242,2010,x
292243,2010,m
292243,2010,x
292244,2010,m
292244,2010,x
292249,2010,m
292249,2010,x
292250,2010,m
292250,2010,x
292310,2010,m
292310,2010,x
292320,2010,m
292320,2010,x
292390,2010,m
292390,2010,x
292411,2010,m
292411,2010,x
292412,2010,m
292412,2010,x
