hs_code,year,flow
920190,2010,m
920190,2010,x
920210,2010,m
920210,2010,x
920290,2010,m
920290,2010,x
920510,2010,m
920510,2010,x
920590,2010,m
920590,2010,x
920600,2010,m
920600,2010,x
920710,2010,m
920710,2010,x
920790,2010,m
920790,2010,x
920810,2010,m
920810,2010,x
920890,2010,m
920890,2010,x
920930,2010,m
920930,2010,x
920991,2010,m
920991,2010,x
920992,2010,m
920992,2010,x
920994,2010,m
920994,2010,x
920999,2010,m
920999,2010,x
930110,2010,m
930110,2010,x
930120,2010,m
930120,2010,x
930190,2010,m
930190,2010,x
930200,2010,m
930200,2010,x
930310,2010,m
930310,2010,x
930320,2010,m
930320,2010,x
930330,2010,m
930330,2010,x
930390,2010,m
930390,2010,x
930400,2010,m
930400,2010,x
930510,2010,m
930510,2010,x
930520,2010,m
930520,2010,x
930591,2010,m
930591,2010,x
930599,2010,m
930599,2010,x
930621,2010,m
930621,2010,x
930629,2010,m
930629,2010,x
930630,2010,m
930630,2010,x
930690,2010,m
930690,2010,x
930700,2010,m
930700,2010,x
940110,2010,m
940110,2010,x
940120,2010,m
940120,2010,x
