hs_code,year,flow
940130,2010,m
940130,2010,x
940140,2010,m
940140,2010,x
940151,2010,m
940151,2010,x
940159,2010,m
940159,2010,x
940161,2010,m
940161,2010,x
940169,2010,m
940169,2010,x
940171,2010,m
940171,2010,x
940179,2010,m
940179,2010,x
940180,2010,m
940180,2010,x
940190,2010,m
940190,2010,x
940210,2010,m
940210,2010,x
940290,2010,m
940290,2010,x
940310,2010,m
940310,2010,x
940320,2010,m
940320,2010,x
940330,2010,m
940330,2010,x
940340,2010,m
940340,2010,x
940350,2010,m
940350,2010,x
940360,2010,m
940360,2010,x
940370,2010,m
940370,2010,x
940381,2010,m
940381,2010,x
940389,2010,m
940389,2010,x
940390,2010,m
940390,2010,x
940410,2010,m
940410,2010,x
940421,2010,m
940421,2010,x
940429,2010,m
940429,2010,x
940430,2010,m
940430,2010,x
940490,2010,m
940490,2010,x
940510,2010,m
940510,2010,x
940520,2010,m
940520,2010,x
940530,2010,m
940530,2010,x
940540,2010,m
940540,2010,x
940550,2010,m
940550,2010,x
940560,2010,m
940560,2010,x
940591,2010,m
940591,2010,x
940592,2010,m
940592,2010,x
