hs_code,year,flow
841610,2010,m
841610,2010,x
841620,2010,m
841620,2010,x
841630,2010,m
841630,2010,x
841690,2010,m
841690,2010,x
841710,2010,m
841710,2010,x
841720,2010,m
841720,2010,x
841780,2010,m
841780,2010,x
841790,2010,m
841790,2010,x
841810,2010,m
841810,2010,x
841821,2010,m
841821,2010,x
841829,2010,m
841829,2010,x
841830,2010,m
841830,2010,x
841840,2010,m
841840,2010,x
841850,2010,m
841850,2010,x
841861,2010,m
841861,2010,x
841869,2010,m
841869,2010,x
841891,2010,m
841891,2010,x
841899,2010,m
841899,2010,x
841911,2010,m
841911,2010,x
841919,2010,m
841919,2010,x
841920,2010,m
841920,2010,x
841931,2010,m
841931,2010,x
841932,2010,m
841932,2010,x
841939,2010,m
841939,2010,x
841940,2010,m
841940,2010,x
841950,2010,m
841950,2010,x
841960,2010,m
841960,2010,x
841981,2010,m
841981,2010,x
841989,2010,m
841989,2010,x
841990,2010,m
841990,2010,x
842010,2010,m
842010,2010,x
842091,2010,m
842091,2010,x
842099,2010,m
842099,2010,x
842111,2010,m
842111,2010,x
842112,2010,m
842112,2010,x
