hs_code,year,flow
620791,2010,m
620791,2010,x
620799,2010,m
620799,2010,x
620811,2010,m
620811,2010,x
620819,2010,m
620819,2010,x
620821,2010,m
620821,2010,x
620822,2010,m
620822,2010,x
620829,2010,m
620829,2010,x
620891,2010,m
620891,2010,x
620892,2010,m
620892,2010,x
620899,2010,m
620899,2010,x
620920,2010,m
620920,2010,x
620930,2010,m
620930,2010,x
620990,2010,m
620990,2010,x
621010,2010,m
621010,2010,x
621020,2010,m
621020,2010,x
621030,2010,m
621030,2010,x
621040,2010,m
621040,2010,x
621050,2010,m
621050,2010,x
621111,2010,m
621111,2010,x
621112,2010,m
621112,2010,x
621120,2010,m
621120,2010,x
621132,2010,m
621132,2010,x
621133,2010,m
621133,2010,x
621139,2010,m
621139,2010,x
621142,2010,m
621142,2010,x
621143,2010,m
621143,2010,x
621149,2010,m
621149,2010,x
621210,2010,m
621210,2010,x
621220,2010,m
621220,2010,x
621230,2010,m
621230,2010,x
621290,2010,m
621290,2010,x
621320,2010,m
621320,2010,x
621390,2010,m
621390,2010,x
621410,2010,m
621410,2010,x
621420,2010,m
621420,2010,x
