hs_code,year,flow
292419,2010,m
292419,2010,x
292421,2010,m
292421,2010,x
292423,2010,m
292423,2010,x
292424,2010,m
292424,2010,x
292429,2010,m
292429,2010,x
292511,2010,m
292511,2010,x
292512,2010,m
292512,2010,x
292519,2010,m
292519,2010,x
292521,2010,m
292521,2010,x
292529,2010,m
292529,2010,x
292610,2010,m
292610,2010,x
292620,2010,m
292620,2010,x
292630,2010,m
292630,2010,x
292690,2010,m
292690,2010,x
292700,2010,m
292700,2010,x
292800,2010,m
292800,2010,x
292910,2010,m
292910,2010,x
292990,2010,m
292990,2010,x
293020,2010,m
293020,2010,x
293030,2010,m
293030,2010,x
293040,2010,m
293040,2010,x
293050,2010,m
293050,2010,x
293090,2010,m
293090,2010,x
293190,2010,m
293190,2010,x
293211,2010,m
293211,2010,x
293212,2010,m
293212,2010,x
293213,2010,m
293213,2010,x
293219,2010,m
293219,2010,x
293220,2010,m
293220,2010,x
293291,2010,m
293291,2010,x
293292,2010,m
293292,2010,x
293293,2010,m
293293,2010,x
293294,2010,m
293294,2010,x
293295,2010,m
293295,2010,x
293299,2010,m
293299,2010,x
