hs_code,year,flow
511111,2010,m
511111,2010,x
511119,2010,m
511119,2010,x
511120,2010,m
511120,2010,x
511130,2010,m
511130,2010,x
511190,2010,m
511190,2010,x
511211,2010,m
511211,2010,x
511219,2010,m
511219,2010,x
511220,2010,m
511220,2010,x
511230,2010,m
511230,2010,x
511290,2010,m
511290,2010,x
511300,2010,m
511300,2010,x
520100,2010,m
520100,2010,x
520210,2010,m
520210,2010,x
520291,2010,m
520291,2010,x
520299,2010,m
520299,2010,x
520300,2010,m
520300,2010,x
520411,2010,m
520411,2010,x
520419,2010,m
520419,2010,x
520420,2010,m
520420,2010,x
520511,2010,m
520511,2010,x
520512,2010,m
520512,2010,x
520513,2010,m
520513,2010,x
520514,2010,m
520514,2010,x
520515,2010,m
520515,2010,x
520521,2010,m
520521,2010,x
520522,2010,m
520522,2010,x
520523,2010,m
520523,2010,x
520524,2010,m
520524,2010,x
520526,2010,m
520526,2010,x
520527,2010,m
520527,2010,x
520528,2010,m
520528,2010,x
520531,2010,m
520531,2010,x
520532,2010,m
520532,2010,x
520533,2010,m
520533,2010,x
520534,2010,m
520534,2010,x
