hs_code,year,flow
845610,2010,m
845610,2010,x
845620,2010,m
845620,2010,x
845630,2010,m
845630,2010,x
845690,2010,m
845690,2010,x
845710,2010,m
845710,2010,x
845720,2010,m
845720,2010,x
845730,2010,m
845730,2010,x
845811,2010,m
845811,2010,x
845819,2010,m
845819,2010,x
845891,2010,m
845891,2010,x
845899,2010,m
845899,2010,x
845910,2010,m
845910,2010,x
845921,2010,m
845921,2010,x
845929,2010,m
845929,2010,x
845931,2010,m
845931,2010,x
845939,2010,m
845939,2010,x
845940,2010,m
845940,2010,x
845951,2010,m
845951,2010,x
845959,2010,m
845959,2010,x
845961,2010,m
845961,2010,x
845969,2010,m
845969,2010,x
845970,2010,m
845970,2010,x
846011,2010,m
846011,2010,x
846019,2010,m
846019,2010,x
846021,2010,m
846021,2010,x
846029,2010,m
846029,2010,x
846031,2010,m
846031,2010,x
846039,2010,m
846039,2010,x
846040,2010,m
846040,2010,x
846090,2010,m
846090,2010,x
846120,2010,m
846120,2010,x
846130,2010,m
846130,2010,x
846140,2010,m
846140,2010,x
846150,2010,m
846150,2010,x
846190,2010,m
846190,2010,x
