hs_code,year,flow
293311,2010,m
293311,2010,x
293319,2010,m
293319,2010,x
293321,2010,m
293321,2010,x
293329,2010,m
293329,2010,x
293331,2010,m
293331,2010,x
293332,2010,m
293332,2010,x
293333,2010,m
293333,2010,x
293339,2010,m
293339,2010,x
293341,2010,m
293341,2010,x
293349,2010,m
293349,2010,x
293352,2010,m
293352,2010,x
293353,2010,m
293353,2010,x
293354,2010,m
293354,2010,x
293355,2010,m
293355,2010,x
293359,2010,m
293359,2010,x
293361,2010,m
293361,2010,x
293369,2010,m
293369,2010,x
293371,2010,m
293371,2010,x
293372,2010,m
293372,2010,x
293379,2010,m
293379,2010,x
293391,2010,m
293391,2010,x
293399,2010,m
293399,2010,x
293410,2010,m
293410,2010,x
293420,2010,m
293420,2010,x
293430,2010,m
293430,2010,x
293491,2010,m
293491,2010,x
293499,2010,m
293499,2010,x
293500,2010,m
293500,2010,x
293621,2010,m
293621,2010,x
293622,2010,m
293622,2010,x
293623,2010,m
293623,2010,x
293624,2010,m
293624,2010,x
293625,2010,m
293625,2010,x
293626,2010,m
293626,2010,x
293627,2010,m
293627,2010,x
