hs_code,year,flow
360610,2010,m
360610,2010,x
360690,2010,m
360690,2010,x
370110,2010,m
370110,2010,x
370120,2010,m
370120,2010,x
370130,2010,m
370130,2010,x
370191,2010,m
370191,2010,x
370199,2010,m
370199,2010,x
370210,2010,m
370210,2010,x
370231,2010,m
370231,2010,x
370232,2010,m
370232,2010,x
370239,2010,m
370239,2010,x
370241,2010,m
370241,2010,x
370242,2010,m
370242,2010,x
370243,2010,m
370243,2010,x
370244,2010,m
370244,2010,x
370252,2010,m
370252,2010,x
370253,2010,m
370253,2010,x
370254,2010,m
370254,2010,x
370255,2010,m
370255,2010,x
370256,2010,m
370256,2010,x
370296,2010,m
370296,2010,x
370297,2010,m
370297,2010,x
370298,2010,m
370298,2010,x
370310,2010,m
370310,2010,x
370320,2010,m
370320,2010,x
370390,2010,m
370390,2010,x
370400,2010,m
370400,2010,x
370510,2010,m
370510,2010,x
370590,2010,m
370590,2010,x
370610,2010,m
370610,2010,x
370690,2010,m
370690,2010,x
370710,2010,m
370710,2010,x
370790,2010,m
370790,2010,x
380110,2010,m
380110,2010,x
380120,2010,m
380120,2010,x
