hs_code,year,flow
902214,2010,m
902214,2010,x
902219,2010,m
902219,2010,x
902221,2010,m
902221,2010,x
902229,2010,m
902229,2010,x
902230,2010,m
902230,2010,x
902290,2010,m
902290,2010,x
902300,2010,m
902300,2010,x
902410,2010,m
902410,2010,x
902480,2010,m
902480,2010,x
902490,2010,m
902490,2010,x
902511,2010,m
902511,2010,x
902519,2010,m
902519,2010,x
902580,2010,m
902580,2010,x
902590,2010,m
902590,2010,x
902610,2010,m
902610,2010,x
902620,2010,m
902620,2010,x
902680,2010,m
902680,2010,x
902690,2010,m
902690,2010,x
902710,2010,m
902710,2010,x
902720,2010,m
902720,2010,x
902730,2010,m
902730,2010,x
902750,2010,m
902750,2010,x
902780,2010,m
902780,2010,x
902790,2010,m
902790,2010,x
902810,2010,m
902810,2010,x
902820,2010,m
902820,2010,x
902830,2010,m
902830,2010,x
902890,2010,m
902890,2010,x
902910,2010,m
902910,2010,x
902920,2010,m
902920,2010,x
902990,2010,m
902990,2010,x
903010,2010,m
903010,2010,x
903020,2010,m
903020,2010,x
903031,2010,m
903031,2010,x
903032,2010,m
903032,2010,x
