hs_code,year,flow
150810,2010,m
150810,2010,x
150890,2010,m
150890,2010,x
150910,2010,m
150910,2010,x
150990,2010,m
150990,2010,x
151000,2010,m
151000,2010,x
151110,2010,m
151110,2010,x
151190,2010,m
151190,2010,x
151211,2010,m
151211,2010,x
151219,2010,m
151219,2010,x
151221,2010,m
151221,2010,x
151229,2010,m
151229,2010,x
151311,2010,m
151311,2010,x
151319,2010,m
151319,2010,x
151321,2010,m
151321,2010,x
151329,2010,m
151329,2010,x
151411,2010,m
151411,2010,x
151419,2010,m
151419,2010,x
151491,2010,m
151491,2010,x
151499,2010,m
151499,2010,x
151511,2010,m
151511,2010,x
151519,2010,m
151519,2010,x
151521,2010,m
151521,2010,x
151529,2010,m
151529,2010,x
151530,2010,m
151530,2010,x
151550,2010,m
151550,2010,x
151590,2010,m
151590,2010,x
151610,2010,m
151610,2010,x
151620,2010,m
151620,2010,x
151710,2010,m
151710,2010,x
151790,2010,m
151790,2010,x
151800,2010,m
151800,2010,x
152000,2010,m
152000,2010,x
152110,2010,m
152110,2010,x
152190,2010,m
152190,2010,x
152200,2010,m
152200,2010,x
