hs_code,year,flow
401011,2010,m
401011,2010,x
401012,2010,m
401012,2010,x
401019,2010,m
401019,2010,x
401031,2010,m
401031,2010,x
401032,2010,m
401032,2010,x
401033,2010,m
401033,2010,x
401034,2010,m
401034,2010,x
401035,2010,m
401035,2010,x
401036,2010,m
401036,2010,x
401039,2010,m
401039,2010,x
401110,2010,m
401110,2010,x
401120,2010,m
401120,2010,x
401130,2010,m
401130,2010,x
401140,2010,m
401140,2010,x
401150,2010,m
401150,2010,x
401161,2010,m
401161,2010,x
401162,2010,m
401162,2010,x
401163,2010,m
401163,2010,x
401169,2010,m
401169,2010,x
401192,2010,m
401192,2010,x
401193,2010,m
401193,2010,x
401194,2010,m
401194,2010,x
401199,2010,m
401199,2010,x
401211,2010,m
401211,2010,x
401212,2010,m
401212,2010,x
401213,2010,m
401213,2010,x
401219,2010,m
401219,2010,x
401220,2010,m
401220,2010,x
401290,2010,m
401290,2010,x
401310,2010,m
401310,2010,x
401320,2010,m
401320,2010,x
401390,2010,m
401390,2010,x
401410,2010,m
401410,2010,x
401490,2010,m
401490,2010,x
401511,2010,m
401511,2010,x
