hs_code,year,flow
330124,2010,m
330124,2010,x
330125,2010,m
330125,2010,x
330129,2010,m
330129,2010,x
330130,2010,m
330130,2010,x
330190,2010,m
330190,2010,x
330210,2010,m
330210,2010,x
330290,2010,m
330290,2010,x
330300,2010,m
330300,2010,x
330410,2010,m
330410,2010,x
330420,2010,m
330420,2010,x
330430,2010,m
330430,2010,x
330491,2010,m
330491,2010,x
330499,2010,m
330499,2010,x
330510,2010,m
330510,2010,x
330520,2010,m
330520,2010,x
330530,2010,m
330530,2010,x
330590,2010,m
330590,2010,x
330610,2010,m
330610,2010,x
330620,2010,m
330620,2010,x
330690,2010,m
330690,2010,x
330710,2010,m
330710,2010,x
330720,2010,m
330720,2010,x
330730,2010,m
330730,2010,x
330741,2010,m
330741,2010,x
330749,2010,m
330749,2010,x
330790,2010,m
330790,2010,x
340111,2010,m
340111,2010,x
340119,2010,m
340119,2010,x
340120,2010,m
340120,2010,x
340130,2010,m
340130,2010,x
340211,2010,m
340211,2010,x
340212,2010,m
340212,2010,x
340213,2010,m
340213,2010,x
340219,2010,m
340219,2010,x
340220,2010,m
340220,2010,x
