hs_code,year,flow
283330,2010,m
283330,2010,x
283340,2010,m
283340,2010,x
283410,2010,m
283410,2010,x
283421,2010,m
283421,2010,x
283429,2010,m
283429,2010,x
283510,2010,m
283510,2010,x
283522,2010,m
283522,2010,x
283524,2010,m
283524,2010,x
283525,2010,m
283525,2010,x
283526,2010,m
283526,2010,x
283529,2010,m
283529,2010,x
283531,2010,m
283531,2010,x
283539,2010,m
283539,2010,x
283620,2010,m
283620,2010,x
283630,2010,m
283630,2010,x
283640,2010,m
283640,2010,x
283650,2010,m
283650,2010,x
283660,2010,m
283660,2010,x
283691,2010,m
283691,2010,x
283692,2010,m
283692,2010,x
283699,2010,m
283699,2010,x
283711,2010,m
283711,2010,x
283719,2010,m
283719,2010,x
283720,2010,m
283720,2010,x
283911,2010,m
283911,2010,x
283919,2010,m
283919,2010,x
283990,2010,m
283990,2010,x
284011,2010,m
284011,2010,x
284019,2010,m
284019,2010,x
284020,2010,m
284020,2010,x
284030,2010,m
284030,2010,x
284130,2010,m
284130,2010,x
284150,2010,m
284150,2010,x
284161,2010,m
284161,2010,x
284169,2010,m
284169,2010,x
