hs_code,year,flow
090822,2010,m
090822,2010,x
090831,2010,m
090831,2010,x
090832,2010,m
090832,2010,x
090921,2010,m
090921,2010,x
090922,2010,m
090922,2010,x
090931,2010,m
090931,2010,x
090932,2010,m
090932,2010,x
090961,2010,m
090961,2010,x
090962,2010,m
090962,2010,x
091011,2010,m
091011,2010,x
091012,2010,m
091012,2010,x
091020,2010,m
091020,2010,x
091030,2010,m
091030,2010,x
091091,2010,m
091091,2010,x
091099,2010,m
091099,2010,x
100111,2010,m
100111,2010,x
100119,2010,m
100119,2010,x
100191,2010,m
100191,2010,x
100199,2010,m
100199,2010,x
100210,2010,m
100210,2010,x
100290,2010,m
100290,2010,x
100310,2010,m
100310,2010,x
100390,2010,m
100390,2010,x
100410,2010,m
100410,2010,x
100490,2010,m
100490,2010,x
100510,2010,m
100510,2010,x
100590,2010,m
100590,2010,x
100610,2010,m
100610,2010,x
100620,2010,m
100620,2010,x
100630,2010,m
100630,2010,x
100640,2010,m
100640,2010,x
100710,2010,m
100710,2010,x
100790,2010,m
100790,2010,x
100810,2010,m
100810,2010,x
100821,2010,m
100821,2010,x
