hs_code,year,flow
540774,2010,m
540774,2010,x
540781,2010,m
540781,2010,x
540782,2010,m
540782,2010,x
540783,2010,m
540783,2010,x
540784,2010,m
540784,2010,x
540791,2010,m
540791,2010,x
540792,2010,m
540792,2010,x
540793,2010,m
540793,2010,x
540794,2010,m
540794,2010,x
540810,2010,m
540810,2010,x
540821,2010,m
540821,2010,x
540822,2010,m
540822,2010,x
540823,2010,m
540823,2010,x
540824,2010,m
540824,2010,x
540831,2010,m
540831,2010,x
540832,2010,m
540832,2010,x
540833,2010,m
540833,2010,x
540834,2010,m
540834,2010,x
550110,2010,m
550110,2010,x
550120,2010,m
550120,2010,x
550130,2010,m
550130,2010,x
550140,2010,m
550140,2010,x
550190,2010,m
550190,2010,x
550200,2010,m
550200,2010,x
550311,2010,m
550311,2010,x
550319,2010,m
550319,2010,x
550320,2010,m
550320,2010,x
550330,2010,m
550330,2010,x
550340,2010,m
550340,2010,x
550390,2010,m
550390,2010,x
550410,2010,m
550410,2010,x
550490,2010,m
550490,2010,x
550510,2010,m
550510,2010,x
550520,2010,m
550520,2010,x
550610,2010,m
550610,2010,x
