hs_code,year,flow
740311,2010,m
740311,2010,x
740312,2010,m
740312,2010,x
740313,2010,m
740313,2010,x
740319,2010,m
740319,2010,x
740321,2010,m
740321,2010,x
740322,2010,m
740322,2010,x
740329,2010,m
740329,2010,x
740400,2010,m
740400,2010,x
740500,2010,m
740500,2010,x
740610,2010,m
740610,2010,x
740620,2010,m
740620,2010,x
740710,2010,m
740710,2010,x
740721,2010,m
740721,2010,x
740729,2010,m
740729,2010,x
740811,2010,m
740811,2010,x
740819,2010,m
740819,2010,x
740821,2010,m
740821,2010,x
740822,2010,m
740822,2010,x
740829,2010,m
740829,2010,x
740911,2010,m
740911,2010,x
740919,2010,m
740919,2010,x
740921,2010,m
740921,2010,x
740929,2010,m
740929,2010,x
740931,2010,m
740931,2010,x
740939,2010,m
740939,2010,x
740940,2010,m
740940,2010,x
740990,2010,m
740990,2010,x
741011,2010,m
741011,2010,x
741012,2010,m
741012,2010,x
741021,2010,m
741021,2010,x
741022,2010,m
741022,2010,x
741110,2010,m
741110,2010,x
741121,2010,m
741121,2010,x
741122,2010,m
741122,2010,x
741129,2010,m
741129,2010,x
