hs_code,year,flow
848010,2010,m
848010,2010,x
848020,2010,m
848020,2010,x
848030,2010,m
848030,2010,x
848041,2010,m
848041,2010,x
848049,2010,m
848049,2010,x
848050,2010,m
848050,2010,x
848060,2010,m
848060,2010,x
848071,2010,m
848071,2010,x
848079,2010,m
848079,2010,x
848110,2010,m
848110,2010,x
848120,2010,m
848120,2010,x
848130,2010,m
848130,2010,x
848140,2010,m
848140,2010,x
848180,2010,m
848180,2010,x
848190,2010,m
848190,2010,x
848210,2010,m
848210,2010,x
848220,2010,m
848220,2010,x
848230,2010,m
848230,2010,x
848240,2010,m
848240,2010,x
848250,2010,m
848250,2010,x
848280,2010,m
848280,2010,x
848291,2010,m
848291,2010,x
848299,2010,m
848299,2010,x
848310,2010,m
848310,2010,x
848320,2010,m
848320,2010,x
848330,2010,m
848330,2010,x
848340,2010,m
848340,2010,x
848350,2010,m
848350,2010,x
848360,2010,m
848360,2010,x
848390,2010,m
848390,2010,x
848410,2010,m
848410,2010,x
848420,2010,m
848420,2010,x
848490,2010,m
848490,2010,x
848610,2010,m
848610,2010,x
848620,2010,m
848620,2010,x
