hs_code,year,flow
846210,2010,m
846210,2010,x
846221,2010,m
846221,2010,x
846229,2010,m
846229,2010,x
846231,2010,m
846231,2010,x
846239,2010,m
846239,2010,x
846241,2010,m
846241,2010,x
846249,2010,m
846249,2010,x
846291,2010,m
846291,2010,x
846299,2010,m
846299,2010,x
846310,2010,m
846310,2010,x
846320,2010,m
846320,2010,x
846330,2010,m
846330,2010,x
846390,2010,m
846390,2010,x
846410,2010,m
846410,2010,x
846420,2010,m
846420,2010,x
846490,2010,m
846490,2010,x
846510,2010,m
846510,2010,x
846591,2010,m
846591,2010,x
846592,2010,m
846592,2010,x
846593,2010,m
846593,2010,x
846594,2010,m
846594,2010,x
846595,2010,m
846595,2010,x
846596,2010,m
846596,2010,x
846599,2010,m
846599,2010,x
846610,2010,m
846610,2010,x
846620,2010,m
846620,2010,x
846630,2010,m
846630,2010,x
846691,2010,m
846691,2010,x
846692,2010,m
846692,2010,x
846693,2010,m
846693,2010,x
846694,2010,m
846694,2010,x
846711,2010,m
846711,2010,x
846719,2010,m
846719,2010,x
846721,2010,m
846721,2010,x
846722,2010,m
846722,2010,x
